Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1586092,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,930.75
1763795,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.44,930.75
1763802,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.38,930.75
1701455,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,930.75
1763794,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.45,930.75
1586062,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.45,930.75
1586099,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.44,930.75
1763798,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.42,930.75
1586093,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.94×2.46,930.75
1763801,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.41,930.75
1586073,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,930.75
1763800,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.39,930.75
1586018,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.42,930.75
1701442,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.42,930.75
1701448,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.98×2.42,930.75
1665009,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.40,930.75
1701444,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-3.99×2.36,930.75
1701445,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.42,930.75
1701447,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.00×2.44,930.75
1701460,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.94×2.43,930.75
1763797,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.42,930.75
1598772,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.46,930.75
1701461,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.99×2.38,930.75
1763799,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.96×2.44,930.75
1586092,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,930.75
1763795,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.44,930.75
1763802,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.38,930.75
1701455,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,930.75
1763794,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.97×2.45,930.75
1586062,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.45,930.75
1586099,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.44,930.75
1763798,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.42,930.75
1586093,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.94×2.46,930.75
1763801,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.41,930.75
1586073,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,930.75
1763800,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.39,930.75
1586018,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.42,930.75
1790959,ROUND,0.3,SI2,G,VG,EX,VG,N,4.22-4.25×2.67,930.75
1793014,ROUND,0.3,SI1,I,VG,EX,VG,F,4.20-4.24×2.67,930.75
1790926,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.28×2.66,930.75
1784863,ROUND,0.3,VS2,J,VG,VG,VG,N,4.23-4.29×2.67,930.75
1787661,ROUND,0.3,VS2,J,VG,EX,VG,N,4.26-4.31×2.65,930.75
1791648,ROUND,0.3,VS2,J,VG,EX,VG,N,4.17-4.22×2.67,930.75
1789673,ROUND,0.32,VS1,K,EX,EX,EX,F,4.36-4.38×2.73,930.75
1593488,ROUND,0.29,VS1,G,GD,GD,GD,N,4.16-4.22×2.68,931.02
1703524,ROUND,0.29,VS2,H,VG,EX,GD,M,4.39-4.42×2.55,931.02
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16
1784914,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.30×2.65,931.22
1772120,ROUND,0.5,SI1,N,GD,EX,VG,N,4.89-4.94×3.22,931.27
1703488,ROUND,0.34,SI1,H,EX,EX,EX,ST,4.44-4.46×2.78,931.58
1802056,ROUND,0.31,VS1,K,EX,EX,EX,F,4.30-4.31×2.68,931.63
1783696,ROUND,0.3,SI2,H,EX,EX,VG,N,4.33-4.35×2.64,931.73
1755492,ROUND,0.3,VS2,H,GD,GD,GD,N,4.16-4.21×2.69,932.2
1764566,ROUND,0.3,VVS1,H,EX,EX,EX,ST,4.33-4.36×2.63,932.71
1784855,ROUND,0.3,VS2,I,GD,GD,GD,F,4.17-4.23×2.68,932.74
1787655,ROUND,0.3,VS2,I,VG,EX,VG,ST,4.28-4.32×2.68,932.74
1773431,ROUND,0.3,SI2,G,EX,EX,EX,N,4.30-4.33×2.68,932.78
1777250,ROUND,0.3,VS2,J,EX,EX,EX,F,4.29-4.31×2.68,932.78
1710115,ROUND,0.29,SI1,F,EX,EX,VG,N,4.27-4.30×2.61,932.98
1522552,ROUND,0.29,VS1,F,GD,VG,FR,N,4.19-4.23×2.63,933.54
1618465,ROUND,0.21,IF,E,EX,EX,EX,N,3.87-3.89×2.34,933.86
1576898,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.34,933.86
1618464,ROUND,0.21,IF,E,EX,EX,EX,N,3.82-3.85×2.33,933.86
1618463,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.88×2.34,933.86
1618465,ROUND,0.21,IF,E,EX,EX,EX,N,3.87-3.89×2.34,933.86
1576898,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.34,933.86
1618464,ROUND,0.21,IF,E,EX,EX,EX,N,3.82-3.85×2.33,933.86
1618463,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.88×2.34,933.86
1614235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.41,933.96
1614235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.41,933.96
1775152,ROUND,0.32,SI2,F,EX,EX,EX,N,4.36-4.39×2.74,934.03
1784792,ROUND,0.3,VS1,J,VG,EX,VG,F,4.32-4.35×2.58,934.27
1787563,ROUND,0.3,VS1,J,VG,EX,VG,F,4.37-4.39×2.55,934.27
1556408,ROUND,0.24,VS1,E,EX,EX,EX,N,3.95-3.97×2.47,934.6
1602639,ROUND,0.24,VS1,E,EX,EX,EX,F,4.04-4.07×2.41,934.6
1655413,ROUND,0.24,VS1,F,EX,EX,EX,N,3.95-3.98×2.44,934.6
1598795,ROUND,0.24,VS2,F,EX,EX,VG,N,4.01-4.03×2.47,934.6
1763846,ROUND,0.24,VS2,F,EX,EX,EX,N,3.98-4.01×2.47,934.6
1764927,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.01×2.44,934.6
1556408,ROUND,0.24,VS1,E,EX,EX,EX,N,3.95-3.97×2.47,934.6
1602639,ROUND,0.24,VS1,E,EX,EX,EX,F,4.04-4.07×2.41,934.6
1655413,ROUND,0.24,VS1,F,EX,EX,EX,N,3.95-3.98×2.44,934.6
1598795,ROUND,0.24,VS2,F,EX,EX,VG,N,4.01-4.03×2.47,934.6
1763846,ROUND,0.24,VS2,F,EX,EX,EX,N,3.98-4.01×2.47,934.6
1764927,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.01×2.44,934.6
1679366,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.92-3.95×2.42,934.71
1694067,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.96-3.97×2.45,934.71
1670432,ROUND,0.23,VVS1,D,EX,EX,VG,N,3.88-3.92×2.46,934.71
1679366,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.92-3.95×2.42,934.71
1694067,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.96-3.97×2.45,934.71
1670432,ROUND,0.23,VVS1,D,EX,EX,VG,N,3.88-3.92×2.46,934.71
1799494,ROUND,0.3,VS2,H,EX,VG,VG,ST,4.24-4.30×2.66,934.74
1788931,ROUND,0.3,SI2,E,EX,EX,EX,N,4.32-4.33×2.59,934.76
1784911,ROUND,0.3,SI1,H,GD,GD,GD,N,4.18-4.25×2.57,934.76
1789813,ROUND,0.3,SI2,F,EX,EX,EX,F,4.25-4.28×2.66,934.77
1792632,ROUND,0.3,SI2,F,VG,EX,EX,N,4.32-4.34×2.59,934.77
1802283,ROUND,0.3,SI2,G,VG,EX,VG,N,4.19-4.24×2.67,934.81
1802170,ROUND,0.3,VS2,J,EX,EX,VG,F,4.32-4.33×2.62,934.81
1795524,ROUND,0.3,VS2,J,VG,VG,GD,N,4.16-4.20×2.67,934.81
1795523,ROUND,0.3,VS2,J,VG,EX,VG,N,4.23-4.28×2.65,934.81
1792985,ROUND,0.32,VS2,K,EX,EX,EX,N,4.43-4.45×2.70,935.06
1778355,ROUND,0.3,VS2,H,VG,VG,GD,N,4.26-4.29×2.65,935.25
1766787,ROUND,0.3,SI2,F,EX,EX,VG,N,4.28-4.31×2.65,935.3
1482290,ROUND,0.23,IF,G,EX,EX,EX,N,4.02-4.04×2.38,935.4
1482290,ROUND,0.23,IF,G,EX,EX,EX,N,4.02-4.04×2.38,935.4
1655400,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.44,935.79
1694081,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.45,935.79
1586177,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.49,935.79
1586160,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.44,935.79
1586173,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.92×2.46,935.79
1586147,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.94×2.46,935.79
1665010,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.37,935.79
1602640,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,935.79
1618637,ROUND,0.23,VS1,E,EX,EX,EX,N,3.99-4.00×2.37,935.79
1701443,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-4.00×2.40,935.79
1763777,ROUND,0.23,VS1,E,EX,EX,EX,F,3.88-3.91×2.45,935.79
1586167,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.91×2.45,935.79
1763779,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.45,935.79
1655398,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.40,935.79
1586168,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.92×2.45,935.79
1586139,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.44,935.79
1586130,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.41,935.79
1602675,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.97×2.45,935.79
1787661,ROUND,0.3,VS2,J,VG,EX,VG,N,4.26-4.31×2.65,930.75
1791648,ROUND,0.3,VS2,J,VG,EX,VG,N,4.17-4.22×2.67,930.75
1789673,ROUND,0.32,VS1,K,EX,EX,EX,F,4.36-4.38×2.73,930.75
1593488,ROUND,0.29,VS1,G,GD,GD,GD,N,4.16-4.22×2.68,931.02
1703524,ROUND,0.29,VS2,H,VG,EX,GD,M,4.39-4.42×2.55,931.02
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16
1569195,ROUND,0.25,VS2,E,VG,VG,GD,N,4.02-4.09×2.48,931.16
1784914,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.30×2.65,931.22
1772120,ROUND,0.5,SI1,N,GD,EX,VG,N,4.89-4.94×3.22,931.27
1703488,ROUND,0.34,SI1,H,EX,EX,EX,ST,4.44-4.46×2.78,931.58
1802056,ROUND,0.31,VS1,K,EX,EX,EX,F,4.30-4.31×2.68,931.63
1783696,ROUND,0.3,SI2,H,EX,EX,VG,N,4.33-4.35×2.64,931.73
1755492,ROUND,0.3,VS2,H,GD,GD,GD,N,4.16-4.21×2.69,932.2
1764566,ROUND,0.3,VVS1,H,EX,EX,EX,ST,4.33-4.36×2.63,932.71
1784855,ROUND,0.3,VS2,I,GD,GD,GD,F,4.17-4.23×2.68,932.74
1787655,ROUND,0.3,VS2,I,VG,EX,VG,ST,4.28-4.32×2.68,932.74
1773431,ROUND,0.3,SI2,G,EX,EX,EX,N,4.30-4.33×2.68,932.78
1777250,ROUND,0.3,VS2,J,EX,EX,EX,F,4.29-4.31×2.68,932.78
1710115,ROUND,0.29,SI1,F,EX,EX,VG,N,4.27-4.30×2.61,932.98
1522552,ROUND,0.29,VS1,F,GD,VG,FR,N,4.19-4.23×2.63,933.54
1618465,ROUND,0.21,IF,E,EX,EX,EX,N,3.87-3.89×2.34,933.86
1576898,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.34,933.86
1618464,ROUND,0.21,IF,E,EX,EX,EX,N,3.82-3.85×2.33,933.86
1618463,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.88×2.34,933.86
1618465,ROUND,0.21,IF,E,EX,EX,EX,N,3.87-3.89×2.34,933.86
1576898,ROUND,0.21,IF,E,EX,EX,EX,N,3.83-3.85×2.34,933.86
1618464,ROUND,0.21,IF,E,EX,EX,EX,N,3.82-3.85×2.33,933.86
1618463,ROUND,0.21,IF,E,EX,EX,EX,N,3.85-3.88×2.34,933.86
1614235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.41,933.96
1614235,ROUND,0.22,VVS2,E,EX,EX,EX,N,3.89-3.91×2.41,933.96
1775152,ROUND,0.32,SI2,F,EX,EX,EX,N,4.36-4.39×2.74,934.03
1784792,ROUND,0.3,VS1,J,VG,EX,VG,F,4.32-4.35×2.58,934.27
1787563,ROUND,0.3,VS1,J,VG,EX,VG,F,4.37-4.39×2.55,934.27
1556408,ROUND,0.24,VS1,E,EX,EX,EX,N,3.95-3.97×2.47,934.6
1602639,ROUND,0.24,VS1,E,EX,EX,EX,F,4.04-4.07×2.41,934.6
1655413,ROUND,0.24,VS1,F,EX,EX,EX,N,3.95-3.98×2.44,934.6
1598795,ROUND,0.24,VS2,F,EX,EX,VG,N,4.01-4.03×2.47,934.6
1763846,ROUND,0.24,VS2,F,EX,EX,EX,N,3.98-4.01×2.47,934.6
1764927,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.01×2.44,934.6
1556408,ROUND,0.24,VS1,E,EX,EX,EX,N,3.95-3.97×2.47,934.6
1602639,ROUND,0.24,VS1,E,EX,EX,EX,F,4.04-4.07×2.41,934.6
1655413,ROUND,0.24,VS1,F,EX,EX,EX,N,3.95-3.98×2.44,934.6
1598795,ROUND,0.24,VS2,F,EX,EX,VG,N,4.01-4.03×2.47,934.6
1763846,ROUND,0.24,VS2,F,EX,EX,EX,N,3.98-4.01×2.47,934.6
1764927,ROUND,0.24,VS1,D,EX,EX,EX,N,3.99-4.01×2.44,934.6
1679366,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.92-3.95×2.42,934.71
1694067,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.96-3.97×2.45,934.71
1670432,ROUND,0.23,VVS1,D,EX,EX,VG,N,3.88-3.92×2.46,934.71
1679366,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.92-3.95×2.42,934.71
1694067,ROUND,0.23,VVS2,E,EX,EX,EX,F,3.96-3.97×2.45,934.71
1670432,ROUND,0.23,VVS1,D,EX,EX,VG,N,3.88-3.92×2.46,934.71
1799494,ROUND,0.3,VS2,H,EX,VG,VG,ST,4.24-4.30×2.66,934.74
1788931,ROUND,0.3,SI2,E,EX,EX,EX,N,4.32-4.33×2.59,934.76
1784911,ROUND,0.3,SI1,H,GD,GD,GD,N,4.18-4.25×2.57,934.76
1789813,ROUND,0.3,SI2,F,EX,EX,EX,F,4.25-4.28×2.66,934.77
1792632,ROUND,0.3,SI2,F,VG,EX,EX,N,4.32-4.34×2.59,934.77
1802283,ROUND,0.3,SI2,G,VG,EX,VG,N,4.19-4.24×2.67,934.81
1802170,ROUND,0.3,VS2,J,EX,EX,VG,F,4.32-4.33×2.62,934.81
1795524,ROUND,0.3,VS2,J,VG,VG,GD,N,4.16-4.20×2.67,934.81
1795523,ROUND,0.3,VS2,J,VG,EX,VG,N,4.23-4.28×2.65,934.81
1792985,ROUND,0.32,VS2,K,EX,EX,EX,N,4.43-4.45×2.70,935.06
1778355,ROUND,0.3,VS2,H,VG,VG,GD,N,4.26-4.29×2.65,935.25
1766787,ROUND,0.3,SI2,F,EX,EX,VG,N,4.28-4.31×2.65,935.3
1482290,ROUND,0.23,IF,G,EX,EX,EX,N,4.02-4.04×2.38,935.4
1482290,ROUND,0.23,IF,G,EX,EX,EX,N,4.02-4.04×2.38,935.4
1655400,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.44,935.79
1694081,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.45,935.79
1586177,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.49,935.79
1586160,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.44,935.79
1586173,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.92×2.46,935.79
1586147,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.94×2.46,935.79
1665010,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.37,935.79
1602640,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,935.79
1618637,ROUND,0.23,VS1,E,EX,EX,EX,N,3.99-4.00×2.37,935.79
1701443,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-4.00×2.40,935.79
1763777,ROUND,0.23,VS1,E,EX,EX,EX,F,3.88-3.91×2.45,935.79
1586167,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.91×2.45,935.79
1763779,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.45,935.79
1655398,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.40,935.79
1586168,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.92×2.45,935.79
1586139,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.44,935.79
1586130,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.41,935.79
1602675,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.97×2.45,935.79
1655431,ROUND,0.23,VS2,E,EX,EX,EX,N,3.97-4.00×2.37,935.79
1673500,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.42,935.79
1586074,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.91×2.44,935.79
1721733,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.42,935.79
1586082,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,935.79
1586094,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.47,935.79
1586066,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.45,935.79
1763796,ROUND,0.23,VS1,F,EX,EX,EX,N,3.99-4.02×2.40,935.79
1665016,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,935.79
1586084,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.43,935.79
1586071,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.43,935.79
1602665,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.37,935.79
1576834,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.89×2.42,935.79
1586090,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,935.79
1586060,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.44,935.79
1586088,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,935.79
1701459,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.40,935.79
1748736,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.40,935.79
1586068,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.47,935.79
1586058,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.42,935.79
1586072,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.46,935.79
1586075,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.47,935.79
1586057,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.91×2.45,935.79
1586091,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.45,935.79
1586076,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.41,935.79
1586081,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.44,935.79
1735228,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.41,935.79
1701456,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.00×2.44,935.79
1586097,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.42,935.79
1611197,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.45,935.79
1586063,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.41,935.79
1586061,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,935.79
1586085,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.46,935.79
1586065,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.43,935.79
1586095,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.43,935.79
1586089,ROUND,0.23,VS1,F,EX,EX,EX,N,3.92-3.95×2.44,935.79
1611196,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.43,935.79
1586070,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.40,935.79
1586087,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.44,935.79
1763803,ROUND,0.23,VS1,F,EX,EX,EX,N,3.99-4.00×2.40,935.79
1586069,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.46,935.79
1655400,ROUND,0.23,VS1,E,EX,EX,EX,N,3.94-3.96×2.44,935.79
1694081,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.94×2.45,935.79
1586177,ROUND,0.23,VS1,E,EX,EX,EX,N,3.92-3.95×2.49,935.79
1586160,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.44,935.79
1586173,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.92×2.46,935.79
1586147,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.94×2.46,935.79
1665010,ROUND,0.23,VS1,E,EX,EX,EX,N,3.97-3.99×2.37,935.79
1602640,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,935.79
1618637,ROUND,0.23,VS1,E,EX,EX,EX,N,3.99-4.00×2.37,935.79
1701443,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-4.00×2.40,935.79
1763777,ROUND,0.23,VS1,E,EX,EX,EX,F,3.88-3.91×2.45,935.79
1586167,ROUND,0.23,VS1,E,EX,EX,EX,N,3.88-3.91×2.45,935.79
1763779,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.45,935.79
1655398,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.96×2.40,935.79
1586168,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.92×2.45,935.79
1586139,ROUND,0.23,VS1,E,EX,EX,EX,N,3.93-3.95×2.44,935.79
1647825,ROUND,0.23,VS1,E,EX,EX,EX,N,3.98-4.00×2.42,935.79
1586130,ROUND,0.23,VS1,E,EX,EX,EX,N,3.89-3.91×2.41,935.79
1602675,ROUND,0.23,VS2,E,EX,EX,EX,N,3.94-3.97×2.45,935.79
1655431,ROUND,0.23,VS2,E,EX,EX,EX,N,3.97-4.00×2.37,935.79
1645417,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.44,935.79
1673500,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.42,935.79
1586074,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.91×2.44,935.79
1721733,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.42,935.79
1586082,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.46,935.79
1586094,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.47,935.79
1645421,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.42,935.79
1586066,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.92×2.45,935.79
1763796,ROUND,0.23,VS1,F,EX,EX,EX,N,3.99-4.02×2.40,935.79
1665016,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.38,935.79
1586084,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.43,935.79
1586071,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.43,935.79
1602665,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-3.99×2.37,935.79
1576834,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.89×2.42,935.79
1586090,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.47,935.79
1586060,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.44,935.79
1586088,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.44,935.79
1701459,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.40,935.79
1748736,ROUND,0.23,VS1,F,EX,EX,EX,N,3.95-3.97×2.40,935.79
1645420,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.42,935.79
1586068,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.47,935.79
1586058,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.42,935.79
1586072,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.46,935.79
1586075,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.95×2.47,935.79
1586057,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.91×2.45,935.79
1586091,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.94×2.45,935.79
1586076,ROUND,0.23,VS1,F,EX,EX,EX,N,3.94-3.96×2.41,935.79
1586081,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.93×2.44,935.79
1735228,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.96×2.41,935.79
1701456,ROUND,0.23,VS1,F,EX,EX,EX,N,3.97-4.00×2.44,935.79
1586097,ROUND,0.23,VS1,F,EX,EX,EX,N,3.89-3.91×2.42,935.79
1611197,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.92×2.45,935.79
1645419,ROUND,0.23,VS1,F,EX,EX,EX,N,3.93-3.95×2.42,935.79
1586063,ROUND,0.23,VS1,F,EX,EX,EX,N,3.96-3.98×2.41,935.79
1586061,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.43,935.79
